talker_2	talker_1	phone_2	phone_1	by	score	n
s3	c1	ih	aa	m-n	0.537202380952	672
s3	d1	aa	ih	m-n	0.821052631579	570
s3	d1	ih	aa	m-n	0.487719298246	570
s3	f1	aa	ih	m-n	0.952380952381	126
s3	f1	ih	aa	m-n	0.206349206349	126
s3	f2	aa	ih	m-n	1.0	14
s3	f2	ih	aa	m-n	0.5	14
s3	i1	aa	ih	m-n	0.907894736842	608
s3	i1	ih	aa	m-n	0.358552631579	608
s3	j1	aa	ih	m-n	0.983333333333	60
s3	j1	ih	aa	m-n	0.35	60
s3	m2	aa	ih	m-n	0.821428571429	28
s3	m2	ih	aa	m-n	0.821428571429	28
s3	q1	aa	ih	m-n	0.942857142857	70
s3	q1	ih	aa	m-n	0.657142857143	70
s3	s1	aa	ih	m-n	0.853361344538	2380
s3	s1	ih	aa	m-n	0.41974789916	2380
s3	s2	aa	ih	m-n	0.847311827957	1860
s3	s2	ih	aa	m-n	0.464516129032	1860
s3	t1	aa	ih	m-n	0.80859375	768
s3	t1	ih	aa	m-n	0.64453125	768
s3	v1	aa	ih	m-n	0.973901098901	728
s3	v1	ih	aa	m-n	0.276098901099	728
s3	v2	aa	ih	m-n	0.850694444444	288
s3	v2	ih	aa	m-n	0.513888888889	288
s3	w1	aa	ih	m-n	0.825	320
s3	w1	ih	aa	m-n	0.478125	320
s3	w3	aa	ih	m-n	0.871212121212	528
s3	w3	ih	aa	m-n	0.57196969697	528
t1	c1	aa	ih	m-n	0.839533730159	4032
t1	c1	ih	aa	m-n	0.655133928571	10752
t1	d1	aa	ih	m-n	0.801754385965	3420
t1	d1	ih	aa	m-n	0.514692982456	9120
t1	f1	aa	ih	m-n	0.728835978836	756
t1	f1	ih	aa	m-n	0.531746031746	2016
t1	f2	aa	ih	m-n	0.952380952381	84
t1	f2	ih	aa	m-n	0.495535714286	224
t1	i1	aa	ih	m-n	0.836074561404	3648
t1	i1	ih	aa	m-n	0.470600328947	9728
t1	j1	aa	ih	m-n	0.894444444444	360
t1	j1	ih	aa	m-n	0.540625	960
t1	m2	aa	ih	m-n	0.744047619048	168
t1	m2	ih	aa	m-n	0.796875	448
t1	q1	aa	ih	m-n	0.830952380952	420
t1	q1	ih	aa	m-n	0.696428571429	1120
t1	s1	aa	ih	m-n	0.874019607843	14280
t1	s1	ih	aa	m-n	0.426207983193	38080
t1	s2	aa	ih	m-n	0.83853046595	11160
t1	s2	ih	aa	m-n	0.49314516129	29760
t1	s3	aa	ih	m-n	0.8125	48
t1	s3	ih	aa	m-n	0.8046875	128
t1	v1	aa	ih	m-n	0.968864468864	4368
t1	v1	ih	aa	m-n	0.393887362637	11648
t1	v2	aa	ih	m-n	0.803240740741	1728
t1	v2	ih	aa	m-n	0.624131944444	4608
t1	w1	aa	ih	m-n	0.826041666667	1920
t1	w1	ih	aa	m-n	0.413671875	5120
t1	w3	aa	ih	m-n	0.826704545455	3168
t1	w3	ih	aa	m-n	0.651041666667	8448
v1	c1	aa	ih	m-n	0.797619047619	4368
v1	c1	ih	aa	m-n	0.921875	9408
v1	d1	aa	ih	m-n	0.759784075574	3705
v1	d1	ih	aa	m-n	0.804385964912	7980
v1	f1	aa	ih	m-n	0.661782661783	819
v1	f1	ih	aa	m-n	0.787414965986	1764
v1	f2	aa	ih	m-n	0.813186813187	91
v1	f2	ih	aa	m-n	0.714285714286	196
v1	i1	aa	ih	m-n	0.791751012146	3952
v1	i1	ih	aa	m-n	0.73672462406	8512
v1	j1	aa	ih	m-n	0.625641025641	390
v1	j1	ih	aa	m-n	0.969047619048	840
v1	m2	aa	ih	m-n	0.587912087912	182
v1	m2	ih	aa	m-n	0.956632653061	392
v1	q1	aa	ih	m-n	0.705494505495	455
v1	q1	ih	aa	m-n	0.983673469388	980
v1	s1	aa	ih	m-n	0.860245636716	15470
v1	s1	ih	aa	m-n	0.865666266507	33320
v1	s2	aa	ih	m-n	0.808436724566	12090
v1	s2	ih	aa	m-n	0.91712749616	26040
v1	s3	aa	ih	m-n	0.480769230769	52
v1	s3	ih	aa	m-n	0.955357142857	112
v1	t1	aa	ih	m-n	0.549278846154	4992
v1	t1	ih	aa	m-n	0.878627232143	10752
v1	v2	aa	ih	m-n	0.742521367521	1872
v1	v2	ih	aa	m-n	0.841517857143	4032
v1	w1	aa	ih	m-n	0.824519230769	2080
v1	w1	ih	aa	m-n	0.589508928571	4480
v1	w3	aa	ih	m-n	0.752622377622	3432
v1	w3	ih	aa	m-n	0.930735930736	7392
v2	c1	aa	ih	m-n	0.756200396825	4032
v2	c1	ih	aa	m-n	0.790922619048	4032
v2	d1	aa	ih	m-n	0.790058479532	3420
v2	d1	ih	aa	m-n	0.633333333333	3420
v2	f1	aa	ih	m-n	0.761904761905	756
v2	f1	ih	aa	m-n	0.589947089947	756
v2	f2	aa	ih	m-n	0.785714285714	84
v2	f2	ih	aa	m-n	0.72619047619	84
v2	i1	aa	ih	m-n	0.823464912281	3648
v2	i1	ih	aa	m-n	0.614583333333	3648
v2	j1	aa	ih	m-n	0.8	360
v2	j1	ih	aa	m-n	0.788888888889	360
v2	m2	aa	ih	m-n	0.678571428571	168
v2	m2	ih	aa	m-n	0.875	168
v2	q1	aa	ih	m-n	0.692857142857	420
v2	q1	ih	aa	m-n	0.857142857143	420
v2	s1	aa	ih	m-n	0.827030812325	14280
v2	s1	ih	aa	m-n	0.669607843137	14280
v2	s2	aa	ih	m-n	0.771594982079	11160
v2	s2	ih	aa	m-n	0.772491039427	11160
v2	s3	aa	ih	m-n	0.583333333333	48
v2	s3	ih	aa	m-n	0.791666666667	48
v2	t1	aa	ih	m-n	0.621527777778	4608
v2	t1	ih	aa	m-n	0.809027777778	4608
v2	v1	aa	ih	m-n	0.923076923077	4368
v2	v1	ih	aa	m-n	0.724358974359	4368
v2	w1	aa	ih	m-n	0.784375	1920
v2	w1	ih	aa	m-n	0.519791666667	1920
v2	w3	aa	ih	m-n	0.756628787879	3168
v2	w3	ih	aa	m-n	0.817866161616	3168
w1	c1	aa	ih	m-n	0.65234375	5376
w1	c1	ih	aa	m-n	0.76369047619	3360
w1	d1	aa	ih	m-n	0.68399122807	4560
w1	d1	ih	aa	m-n	0.666666666667	2850
w1	f1	aa	ih	m-n	0.798611111111	1008
w1	f1	ih	aa	m-n	0.426984126984	630
w1	f2	aa	ih	m-n	0.669642857143	112
w1	f2	ih	aa	m-n	0.8	70
w1	i1	aa	ih	m-n	0.821751644737	4864
w1	i1	ih	aa	m-n	0.554934210526	3040
w1	j1	aa	ih	m-n	0.79375	480
w1	j1	ih	aa	m-n	0.61	300
w1	m2	aa	ih	m-n	0.495535714286	224
w1	m2	ih	aa	m-n	0.842857142857	140
w1	q1	aa	ih	m-n	0.6	560
w1	q1	ih	aa	m-n	0.837142857143	350
w1	s1	aa	ih	m-n	0.718697478992	19040
w1	s1	ih	aa	m-n	0.545966386555	11900
w1	s2	aa	ih	m-n	0.70127688172	14880
w1	s2	ih	aa	m-n	0.587956989247	9300
w1	s3	aa	ih	m-n	0.484375	64
w1	s3	ih	aa	m-n	0.775	40
w1	t1	aa	ih	m-n	0.495279947917	6144
w1	t1	ih	aa	m-n	0.771354166667	3840
w1	v1	aa	ih	m-n	0.858516483516	5824
w1	v1	ih	aa	m-n	0.537087912088	3640
w1	v2	aa	ih	m-n	0.702256944444	2304
w1	v2	ih	aa	m-n	0.603472222222	1440
w1	w3	aa	ih	m-n	0.637547348485	4224
w1	w3	ih	aa	m-n	0.780303030303	2640
w3	c1	aa	ih	m-n	0.879464285714	2688
w3	c1	ih	aa	m-n	0.919372294372	11088
w3	d1	aa	ih	m-n	0.805263157895	2280
w3	d1	ih	aa	m-n	0.718766613503	9405
w3	f1	aa	ih	m-n	0.666666666667	504
w3	f1	ih	aa	m-n	0.734487734488	2079
w3	f2	aa	ih	m-n	0.982142857143	56
w3	f2	ih	aa	m-n	0.839826839827	231
w3	i1	aa	ih	m-n	0.798108552632	2432
w3	i1	ih	aa	m-n	0.764354066986	10032
w3	j1	aa	ih	m-n	0.745833333333	240
w3	j1	ih	aa	m-n	0.942424242424	990
w3	m2	aa	ih	m-n	0.6875	112
w3	m2	ih	aa	m-n	0.945887445887	462
w3	q1	aa	ih	m-n	0.85	280
w3	q1	ih	aa	m-n	0.938528138528	1155
w3	s1	aa	ih	m-n	0.895168067227	9520
w3	s1	ih	aa	m-n	0.669467787115	39270
w3	s2	aa	ih	m-n	0.808064516129	7440
w3	s2	ih	aa	m-n	0.815379602476	30690
w3	s3	aa	ih	m-n	0.625	32
w3	s3	ih	aa	m-n	0.924242424242	132
w3	t1	aa	ih	m-n	0.634114583333	3072
w3	t1	ih	aa	m-n	0.884785353535	12672
w3	v1	aa	ih	m-n	0.911057692308	2912
w3	v1	ih	aa	m-n	0.828837828838	12012
w3	v2	aa	ih	m-n	0.624131944444	1152
w3	v2	ih	aa	m-n	0.84154040404	4752
w3	w1	aa	ih	m-n	0.8484375	1280
w3	w1	ih	aa	m-n	0.651515151515	5280
c1	d1	aa	eh	g-t	0.742912139779	1381376
c1	d1	eh	aa	g-t	0.877086254314	593408
c1	f1	aa	eh	g-t	0.702125138669	2278816
c1	f1	eh	aa	g-t	0.733109074416	978928
c1	f2	aa	eh	g-t	0.589820832428	101246
c1	f2	eh	aa	g-t	0.945485480422	43493
c1	i1	aa	eh	g-t	0.81439981238	153502
c1	i1	eh	aa	g-t	0.80130722919	65941
c1	j1	aa	eh	g-t	0.746352016676	291668
c1	j1	eh	aa	g-t	0.925598991173	125294
c1	m2	aa	eh	g-t	0.76073943662	119280
c1	m2	eh	aa	g-t	0.812822014052	51240
c1	q1	aa	eh	g-t	0.622629107981	106500
c1	q1	eh	aa	g-t	0.913879781421	45750
c1	s1	aa	eh	g-t	0.840841840661	2910432
c1	s1	eh	aa	g-t	0.806570014461	1250256
c1	s2	aa	eh	g-t	0.823418668617	2723844
c1	s2	eh	aa	g-t	0.81106946232	1170102
c1	s3	aa	eh	g-t	0.698650234742	3408
c1	s3	eh	aa	g-t	0.780054644809	1464
c1	t1	aa	eh	g-t	0.594602428497	828002
c1	t1	eh	aa	g-t	0.95969816498	355691
c1	v1	aa	eh	g-t	0.923151216668	1303560
c1	v1	eh	aa	g-t	0.728818886389	559980
c1	v2	aa	eh	g-t	0.600783100265	955944
c1	v2	eh	aa	g-t	0.937518872427	410652
c1	w1	aa	eh	g-t	0.740983582655	685860
c1	w1	eh	aa	g-t	0.779845908428	294630
c1	w3	aa	eh	g-t	0.776655732716	709716
c1	w3	eh	aa	g-t	0.916405906625	304878
d1	c1	aa	eh	g-t	0.758743289656	1108736
d1	c1	eh	aa	g-t	0.87207585461	658312
d1	f1	aa	eh	g-t	0.679368632384	2054144
d1	f1	eh	aa	g-t	0.7140822598	1219648
d1	f2	aa	eh	g-t	0.56118513324	91264
d1	f2	eh	aa	g-t	0.94028198125	54188
d1	i1	aa	eh	g-t	0.755955134135	138368
d1	i1	eh	aa	g-t	0.772944155022	82156
d1	j1	aa	eh	g-t	0.697716346154	262912
d1	j1	eh	aa	g-t	0.908432839645	156104
d1	m2	aa	eh	g-t	0.73552827381	107520
d1	m2	eh	aa	g-t	0.791259398496	63840
d1	q1	aa	eh	g-t	0.497885416667	96000
d1	q1	eh	aa	g-t	0.916228070175	57000
d1	s1	aa	eh	g-t	0.788063829528	2623488
d1	s1	eh	aa	g-t	0.756661761987	1557696
d1	s2	aa	eh	g-t	0.801175092535	2455296
d1	s2	eh	aa	g-t	0.753387907523	1457832
d1	s3	aa	eh	g-t	0.6298828125	3072
d1	s3	eh	aa	g-t	0.743969298246	1824
d1	t1	aa	eh	g-t	0.580634485937	746368
d1	t1	eh	aa	g-t	0.946172453944	443156
d1	v1	aa	eh	g-t	0.880787888072	1175040
d1	v1	eh	aa	g-t	0.660510549249	697680
d1	v2	aa	eh	g-t	0.5502787526	861696
d1	v2	eh	aa	g-t	0.944696578791	511632
d1	w1	aa	eh	g-t	0.713776203416	618240
d1	w1	eh	aa	g-t	0.760687043696	367080
d1	w3	aa	eh	g-t	0.718674969988	639744
d1	w3	eh	aa	g-t	0.87821181104	379848
f1	c1	aa	eh	g-t	0.740632178735	1022116
f1	c1	eh	aa	g-t	0.653393116656	1178032
f1	d1	aa	eh	g-t	0.730915651483	1147904
f1	d1	eh	aa	g-t	0.63629396043	1323008
f1	f2	aa	eh	g-t	0.555019373856	84134
f1	f2	eh	aa	g-t	0.790580397657	96968
f1	i1	aa	eh	g-t	0.77620376613	127558
f1	i1	eh	aa	g-t	0.565203787343	147016
f1	j1	aa	eh	g-t	0.695530011718	242372
f1	j1	eh	aa	g-t	0.71450970846	279344
f1	m2	aa	eh	g-t	0.718502824859	99120
f1	m2	eh	aa	g-t	0.610933123249	114240
f1	q1	aa	eh	g-t	0.512587570621	88500
f1	q1	eh	aa	g-t	0.802294117647	102000
f1	s1	aa	eh	g-t	0.76680112862	2418528
f1	s1	eh	aa	g-t	0.588151346604	2787456
f1	s2	aa	eh	g-t	0.78418370683	2263476
f1	s2	eh	aa	g-t	0.549135755334	2608752
f1	s3	aa	eh	g-t	0.616525423729	2832
f1	s3	eh	aa	g-t	0.616727941176	3264
f1	t1	aa	eh	g-t	0.562400262769	688058
f1	t1	eh	aa	g-t	0.793504796877	793016
f1	v1	aa	eh	g-t	0.872174218086	1083240
f1	v1	eh	aa	g-t	0.484228822248	1248480
f1	v2	aa	eh	g-t	0.53668791605	794376
f1	v2	eh	aa	g-t	0.802808578868	915552
f1	w1	aa	eh	g-t	0.707956977928	569940
f1	w1	eh	aa	g-t	0.591858482523	656880
f1	w3	aa	eh	g-t	0.706296077753	589764
f1	w3	eh	aa	g-t	0.687092484052	679728
f2	c1	aa	eh	g-t	0.845692831257	199226
f2	c1	eh	aa	g-t	0.825686535926	268522
f2	d1	aa	eh	g-t	0.780736019737	223744
f2	d1	eh	aa	g-t	0.808766182088	301568
f2	f1	aa	eh	g-t	0.752042784689	369104
f2	f1	eh	aa	g-t	0.676052487698	497488
f2	i1	aa	eh	g-t	0.827012025902	24863
f2	i1	eh	aa	g-t	0.678583151801	33511
f2	j1	aa	eh	g-t	0.838279497058	47242
f2	j1	eh	aa	g-t	0.876134686057	63674
f2	m2	aa	eh	g-t	0.78566252588	19320
f2	m2	eh	aa	g-t	0.74178187404	26040
f2	q1	aa	eh	g-t	0.744463768116	17250
f2	q1	eh	aa	g-t	0.879311827957	23250
f2	s1	aa	eh	g-t	0.861323948681	471408
f2	s1	eh	aa	g-t	0.687687290675	635376
f2	s2	aa	eh	g-t	0.827437860676	441186
f2	s2	eh	aa	g-t	0.699900107964	594642
f2	s3	aa	eh	g-t	0.798913043478	552
f2	s3	eh	aa	g-t	0.662634408602	744
f2	t1	aa	eh	g-t	0.779290598227	134113
f2	t1	eh	aa	g-t	0.938980200375	180761
f2	v1	aa	eh	g-t	0.919399450601	211140
f2	v1	eh	aa	g-t	0.551001475859	284580
f2	v2	aa	eh	g-t	0.753442351908	154836
f2	v2	eh	aa	g-t	0.916249784371	208692
f2	w1	aa	eh	g-t	0.794490953281	111090
f2	w1	eh	aa	g-t	0.714880117545	149730
f2	w3	aa	eh	g-t	0.839848983071	114954
f2	w3	eh	aa	g-t	0.838593501917	154938
i1	c1	aa	eh	g-t	0.608841749485	407114
i1	c1	eh	aa	g-t	0.928141909189	199226
i1	d1	aa	eh	g-t	0.586947963326	457216
i1	d1	eh	aa	g-t	0.888703160755	223744
i1	f1	aa	eh	g-t	0.577412708682	754256
i1	f1	eh	aa	g-t	0.751744765703	369104
i1	f2	aa	eh	g-t	0.387783115992	33511
i1	f2	eh	aa	g-t	0.957009573754	16399
i1	j1	aa	eh	g-t	0.537208146015	96538
i1	j1	eh	aa	g-t	0.953050251895	47242
i1	m2	aa	eh	g-t	0.612740628166	39480
i1	m2	eh	aa	g-t	0.838561076605	19320
i1	q1	aa	eh	g-t	0.416397163121	35250
i1	q1	eh	aa	g-t	0.924637681159	17250
i1	s1	aa	eh	g-t	0.668149052436	963312
i1	s1	eh	aa	g-t	0.825579964701	471408
i1	s2	aa	eh	g-t	0.680242115281	901554
i1	s2	eh	aa	g-t	0.824629521336	441186
i1	s3	aa	eh	g-t	0.533687943262	1128
i1	s3	eh	aa	g-t	0.789855072464	552
i1	t1	aa	eh	g-t	0.379742170424	274057
i1	t1	eh	aa	g-t	0.970756004265	134113
i1	v1	aa	eh	g-t	0.805601909795	431460
i1	v1	eh	aa	g-t	0.783229137065	211140
i1	v2	aa	eh	g-t	0.387849079026	316404
i1	v2	eh	aa	g-t	0.955520679945	154836
i1	w1	aa	eh	g-t	0.613528038412	227010
i1	w1	eh	aa	g-t	0.805401026195	111090
i1	w3	aa	eh	g-t	0.568010182797	234906
i1	w3	eh	aa	g-t	0.942272561198	114954
j1	c1	aa	eh	g-t	0.853569643635	684298
j1	c1	eh	aa	g-t	0.908348578229	225212
j1	d1	aa	eh	g-t	0.821445859011	768512
j1	d1	eh	aa	g-t	0.879997469636	252928
j1	f1	aa	eh	g-t	0.756276266138	1267792
j1	f1	eh	aa	g-t	0.755272643608	417248
j1	f2	aa	eh	g-t	0.753333214977	56327
j1	f2	eh	aa	g-t	0.946650124069	18538
j1	i1	aa	eh	g-t	0.848569655382	85399
j1	i1	eh	aa	g-t	0.830249768733	28106
j1	m2	aa	eh	g-t	0.79893007836	66360
j1	m2	eh	aa	g-t	0.831135531136	21840
j1	q1	aa	eh	g-t	0.71735021097	59250
j1	q1	eh	aa	g-t	0.930564102564	19500
j1	s1	aa	eh	g-t	0.853486076938	1619184
j1	s1	eh	aa	g-t	0.826292559899	532896
j1	s2	aa	eh	g-t	0.838461426786	1515378
j1	s2	eh	aa	g-t	0.825906498881	498732
j1	s3	aa	eh	g-t	0.777426160338	1896
j1	s3	eh	aa	g-t	0.758012820513	624
j1	t1	aa	eh	g-t	0.775861881823	460649
j1	t1	eh	aa	g-t	0.953095523924	151606
j1	v1	aa	eh	g-t	0.912135627809	725220
j1	v1	eh	aa	g-t	0.771061672532	238680
j1	v2	aa	eh	g-t	0.748903780922	531828
j1	v2	eh	aa	g-t	0.943507472919	175032
j1	w1	aa	eh	g-t	0.797455250675	381570
j1	w1	eh	aa	g-t	0.79618569836	125580
j1	w3	aa	eh	g-t	0.844783483013	394842
j1	w3	eh	aa	g-t	0.914965986395	129948
m2	c1	aa	eh	g-t	0.7942353575	259860
m2	c1	eh	aa	g-t	0.751628624204	242536
m2	d1	aa	eh	g-t	0.778310032895	291840
m2	d1	eh	aa	g-t	0.726617569314	272384
m2	f1	aa	eh	g-t	0.707357095381	481440
m2	f1	eh	aa	g-t	0.648420809002	449344
m2	f2	aa	eh	g-t	0.592566619916	21390
m2	f2	eh	aa	g-t	0.845572029653	19964
m2	i1	aa	eh	g-t	0.813876040703	32430
m2	i1	eh	aa	g-t	0.670807453416	30268
m2	j1	aa	eh	g-t	0.738039597533	61620
m2	j1	eh	aa	g-t	0.797903046321	57512
m2	q1	aa	eh	g-t	0.551333333333	22500
m2	q1	eh	aa	g-t	0.84319047619	21000
m2	s1	aa	eh	g-t	0.810226385636	614880
m2	s1	eh	aa	g-t	0.690786355526	573888
m2	s2	aa	eh	g-t	0.822041497237	575460
m2	s2	eh	aa	g-t	0.656759685419	537096
m2	s3	aa	eh	g-t	0.668055555556	720
m2	s3	eh	aa	g-t	0.647321428571	672
m2	t1	aa	eh	g-t	0.620682558738	174930
m2	t1	eh	aa	g-t	0.842191978832	163268
m2	v1	aa	eh	g-t	0.900181554103	275400
m2	v1	eh	aa	g-t	0.621261282291	257040
m2	v2	aa	eh	g-t	0.597860962567	201960
m2	v2	eh	aa	g-t	0.848315083609	188496
m2	w1	aa	eh	g-t	0.743616287095	144900
m2	w1	eh	aa	g-t	0.666171251109	135240
m2	w3	aa	eh	g-t	0.75566893424	149940
m2	w3	eh	aa	g-t	0.782841708112	139944
q1	c1	aa	eh	g-t	0.794523974448	259860
q1	c1	eh	aa	g-t	0.805735395982	216550
q1	d1	aa	eh	g-t	0.688791803728	291840
q1	d1	eh	aa	g-t	0.787413651316	243200
q1	f1	aa	eh	g-t	0.730282070455	481440
q1	f1	eh	aa	g-t	0.691717347956	401200
q1	f2	aa	eh	g-t	0.666947171576	21390
q1	f2	eh	aa	g-t	0.911079943899	17825
q1	i1	aa	eh	g-t	0.798334875116	32430
q1	i1	eh	aa	g-t	0.690175763182	27025
q1	j1	aa	eh	g-t	0.775787082116	61620
q1	j1	eh	aa	g-t	0.860389483934	51350
q1	m2	aa	eh	g-t	0.765	25200
q1	m2	eh	aa	g-t	0.732857142857	21000
q1	s1	aa	eh	g-t	0.819467213115	614880
q1	s1	eh	aa	g-t	0.700989461358	512400
q1	s2	aa	eh	g-t	0.78560282209	575460
q1	s2	eh	aa	g-t	0.697464289438	479550
q1	s3	aa	eh	g-t	0.773611111111	720
q1	s3	eh	aa	g-t	0.721666666667	600
q1	t1	aa	eh	g-t	0.696507174298	174930
q1	t1	eh	aa	g-t	0.914614988853	145775
q1	v1	aa	eh	g-t	0.887748729121	275400
q1	v1	eh	aa	g-t	0.585058823529	229500
q1	v2	aa	eh	g-t	0.670350564468	201960
q1	v2	eh	aa	g-t	0.903054070113	168300
q1	w1	aa	eh	g-t	0.750227743271	144900
q1	w1	eh	aa	g-t	0.710169772257	120750
q1	w3	aa	eh	g-t	0.788068560758	149940
q1	w3	eh	aa	g-t	0.832412965186	124950
s1	c1	aa	eh	g-t	0.66809334913	3170292
s1	c1	eh	aa	g-t	0.938205049972	485072
s1	d1	aa	eh	g-t	0.591284299055	3560448
s1	d1	eh	aa	g-t	0.917902666823	544768
s1	f1	aa	eh	g-t	0.643085599758	5873568
s1	f1	eh	aa	g-t	0.740845543726	898688
s1	f2	aa	eh	g-t	0.489519386261	260958
s1	f2	eh	aa	g-t	0.956146062913	39928
s1	i1	aa	eh	g-t	0.691122872467	395646
s1	i1	eh	aa	g-t	0.825607902736	60536
s1	j1	aa	eh	g-t	0.606211523829	751764
s1	j1	eh	aa	g-t	0.948810682988	115024
s1	m2	aa	eh	g-t	0.66120543846	307440
s1	m2	eh	aa	g-t	0.847576530612	47040
s1	q1	aa	eh	g-t	0.520389799636	274500
s1	q1	eh	aa	g-t	0.912785714286	42000
s1	s2	aa	eh	g-t	0.713587077594	7020612
s1	s2	eh	aa	g-t	0.873454652427	1074192
s1	s3	aa	eh	g-t	0.601320582878	8784
s1	s3	eh	aa	g-t	0.840773809524	1344
s1	t1	aa	eh	g-t	0.500345337198	2134146
s1	t1	eh	aa	g-t	0.975610652424	326536
s1	v1	aa	eh	g-t	0.845667702418	3359880
s1	v1	eh	aa	g-t	0.822043261749	514080
s1	v2	aa	eh	g-t	0.482840702103	2463912
s1	v2	eh	aa	g-t	0.947579789492	376992
s1	w1	aa	eh	g-t	0.645511884963	1767780
s1	w1	eh	aa	g-t	0.805697278912	270480
s1	w3	aa	eh	g-t	0.641581222653	1829268
s1	w3	eh	aa	g-t	0.94653575716	279888
s2	c1	aa	eh	g-t	0.645046834848	1204018
s2	c1	eh	aa	g-t	0.907676039607	1195356
s2	d1	aa	eh	g-t	0.57826847075	1352192
s2	d1	eh	aa	g-t	0.901726973684	1342464
s2	f1	aa	eh	g-t	0.620351624981	2230672
s2	f1	eh	aa	g-t	0.713507123557	2214624
s2	f2	aa	eh	g-t	0.41230185557	99107
s2	f2	eh	aa	g-t	0.943177429518	98394
s2	i1	aa	eh	g-t	0.692317931039	150259
s2	i1	eh	aa	g-t	0.811031117189	149178
s2	j1	aa	eh	g-t	0.561893620449	285506
s2	j1	eh	aa	g-t	0.922283137886	283452
s2	m2	aa	eh	g-t	0.654342240493	116760
s2	m2	eh	aa	g-t	0.810239820566	115920
s2	q1	aa	eh	g-t	0.427932853717	104250
s2	q1	eh	aa	g-t	0.906811594203	103500
s2	s1	aa	eh	g-t	0.731790445863	2848944
s2	s1	eh	aa	g-t	0.828069669303	2828448
s2	s3	aa	eh	g-t	0.544964028777	3336
s2	s3	eh	aa	g-t	0.846618357488	3312
s2	t1	aa	eh	g-t	0.420398786442	810509
s2	t1	eh	aa	g-t	0.956780227619	804678
s2	v1	aa	eh	g-t	0.8559677748	1276020
s2	v1	eh	aa	g-t	0.766699820025	1266840
s2	v2	aa	eh	g-t	0.405416842996	935748
s2	v2	eh	aa	g-t	0.937773945766	929016
s2	w1	aa	eh	g-t	0.624479795046	671370
s2	w1	eh	aa	g-t	0.780109220752	666540
s2	w3	aa	eh	g-t	0.607784120843	694722
s2	w3	eh	aa	g-t	0.926208164425	689724
s3	c1	aa	eh	g-t	0.72434195336	103944
s3	c1	eh	aa	g-t	0.834160701916	17324
s3	d1	aa	eh	g-t	0.631253426535	116736
s3	d1	eh	aa	g-t	0.808233963816	19456
s3	f1	aa	eh	g-t	0.682914797275	192576
s3	f1	eh	aa	g-t	0.687157278166	32096
s3	f2	aa	eh	g-t	0.594319775596	8556
s3	f2	eh	aa	g-t	0.87587657784	1426
s3	i1	aa	eh	g-t	0.750539623805	12972
s3	i1	eh	aa	g-t	0.667437557817	2162
s3	j1	aa	eh	g-t	0.722776695878	24648
s3	j1	eh	aa	g-t	0.88023369036	4108
s3	m2	aa	eh	g-t	0.711706349206	10080
s3	m2	eh	aa	g-t	0.734523809524	1680
s3	q1	aa	eh	g-t	0.697333333333	9000
s3	q1	eh	aa	g-t	0.768	1500
s3	s1	aa	eh	g-t	0.767934393703	245952
s3	s1	eh	aa	g-t	0.699258391881	40992
s3	s2	aa	eh	g-t	0.725589093942	230184
s3	s2	eh	aa	g-t	0.713116463351	38364
s3	t1	aa	eh	g-t	0.607971760133	69972
s3	t1	eh	aa	g-t	0.899159663866	11662
s3	v1	aa	eh	g-t	0.868182643428	110160
s3	v1	eh	aa	g-t	0.56394335512	18360
s3	v2	aa	eh	g-t	0.605045553575	80784
s3	v2	eh	aa	g-t	0.871806298277	13464
s3	w1	aa	eh	g-t	0.710835058661	57960
s3	w1	eh	aa	g-t	0.70082815735	9660
s3	w3	aa	eh	g-t	0.748816193144	59976
s3	w3	eh	aa	g-t	0.83643457383	9996
t1	c1	aa	eh	g-t	0.920732689289	1030778
t1	c1	eh	aa	g-t	0.727064965908	424438
t1	d1	aa	eh	g-t	0.868351082209	1157632
t1	d1	eh	aa	g-t	0.713792712809	476672
t1	f1	aa	eh	g-t	0.80167480751	1909712
t1	f1	eh	aa	g-t	0.62066224795	786352
t1	f2	aa	eh	g-t	0.842834749608	84847
t1	f2	eh	aa	g-t	0.871883676332	34937
t1	i1	aa	eh	g-t	0.899027511097	128639
t1	i1	eh	aa	g-t	0.585059185561	52969
t1	j1	aa	eh	g-t	0.924267467454	244426
t1	j1	eh	aa	g-t	0.793454285317	100646
t1	m2	aa	eh	g-t	0.848969587835	99960
t1	m2	eh	aa	g-t	0.659766763848	41160
t1	q1	aa	eh	g-t	0.84193837535	89250
t1	q1	eh	aa	g-t	0.817306122449	36750
t1	s1	aa	eh	g-t	0.923541957767	2439024
t1	s1	eh	aa	g-t	0.592770714843	1004304
t1	s2	aa	eh	g-t	0.89087458568	2282658
t1	s2	eh	aa	g-t	0.60455699327	939918
t1	s3	aa	eh	g-t	0.882352941176	2856
t1	s3	eh	aa	g-t	0.621598639456	1176
t1	v1	aa	eh	g-t	0.956728181469	1092420
t1	v1	eh	aa	g-t	0.441207594149	449820
t1	v2	aa	eh	g-t	0.847833250947	801108
t1	v2	eh	aa	g-t	0.866449610147	329868
t1	w1	aa	eh	g-t	0.841068601354	574770
t1	w1	eh	aa	g-t	0.639274094731	236670
t1	w3	aa	eh	g-t	0.925173430717	594762
t1	w3	eh	aa	g-t	0.748017574377	244902
v1	c1	aa	eh	g-t	0.534914954206	1559160
v1	c1	eh	aa	g-t	0.960374590843	441762
