"speakerpairs"	"contrasts"	"mean_score_temp"	"sp_type"	"c_type"
"m2-s1"	"dh-k"	0.70727764423075	"b"	"C"
"m2-s1"	"dh-l"	0.570628720238	"b"	"C"
"m2-s1"	"dh-t"	0.579538677527167	"b"	"C"
"m2-s1"	"dh-w"	0.62904411764725	"b"	"C"
"m2-s1"	"dh-y"	0.45817026289675	"b"	"C"
"m2-s1"	"eh-ih"	0.514980842773125	"b"	"V"
"m2-s1"	"er-ih"	0.59106280193225	"b"	"V"
"m2-s1"	"f-g"	0.288377192982525	"b"	"C"
"m2-s1"	"g-hh"	0.496951839057	"b"	"C"
"m2-s1"	"g-l"	0.630886501736	"b"	"C"
"m2-s1"	"g-m"	0.55331630764675	"b"	"C"
"m2-s1"	"g-n"	0.4975304515745	"b"	"C"
"m2-s1"	"g-s"	0.67162698412675	"b"	"C"
"m2-s1"	"g-t"	0.53689236111125	"b"	"C"
"m2-s1"	"g-th"	0.54583333333325	"b"	"C"
"m2-s1"	"g-w"	0.69505978103975	"b"	"C"
"m2-s1"	"g-y"	0.495138888889	"b"	"C"
"m2-s1"	"hh-jh"	0.61045258620675	"b"	"C"
"m2-s1"	"hh-k"	0.599284975963875	"b"	"C"
"m2-s1"	"hh-s"	0.712610446985375	"b"	"C"
"m2-s1"	"hh-th"	0.5857574679945	"b"	"C"
"m2-s1"	"hh-w"	0.6400324497615	"b"	"C"
"m2-s1"	"hh-y"	0.51145382395375	"b"	"C"
"m2-s1"	"jh-k"	0.57976973684225	"b"	"C"
"m2-s1"	"jh-w"	0.674178004535	"b"	"C"
"m2-s1"	"k-n"	0.72765222118675	"b"	"C"
"m2-s1"	"k-t"	0.597062262348333	"b"	"C"
"m2-s1"	"k-w"	0.77588316028175	"b"	"C"
"m2-s1"	"k-y"	0.6152045177045	"b"	"C"
"m2-s1"	"l-t"	0.597439236111	"b"	"C"
"m2-s1"	"l-w"	0.50792738970575	"b"	"C"
"m2-s1"	"l-y"	0.49409722222225	"b"	"C"
"m2-s1"	"m-n"	0.5016520485405	"b"	"C"
"m2-s1"	"m-t"	0.52247628726275	"b"	"C"
"m2-s1"	"m-w"	0.526955244123	"b"	"C"
"m2-s1"	"n-r"	0.6416067562875	"b"	"C"
"m2-s1"	"n-t"	0.550292401082625	"b"	"C"
"m2-s1"	"ng-s"	0.80425347222225	"b"	"C"
"m2-s1"	"s-th"	0.55625	"b"	"C"
"m2-s1"	"t-v"	0.515225712034	"b"	"C"
"m2-s1"	"t-w"	0.766748366013	"b"	"C"
"m2-s1"	"t-y"	0.584722222222	"b"	"C"
"m2-s1"	"w-y"	0.57075163398675	"b"	"C"
"m2-s2"	"aa-ah"	0.4913884919825	"b"	"V"
"m2-s2"	"aa-eh"	0.73584581092875	"b"	"V"
"m2-s2"	"aa-ih"	0.740322580645	"b"	"V"
"m2-s2"	"ae-ax"	0.494953225284	"b"	"V"
"m2-s2"	"ae-ih"	0.48132328557675	"b"	"V"
"m2-s2"	"ae-uw"	0.65684953226575	"b"	"V"
"m2-s2"	"ah-ax"	0.601431339592375	"b"	"V"
"m2-s2"	"ah-ey"	0.59215536938325	"b"	"V"
"m2-s2"	"ao-ax"	0.72622416020675	"b"	"V"
"m2-s2"	"ay-ih"	0.59865805309525	"b"	"V"
"m2-s2"	"b-ch"	0.6225	"b"	"C"
"m2-s2"	"b-g"	0.67	"b"	"C"
"m2-s2"	"b-hh"	0.583607421655667	"b"	"C"
"m2-s2"	"b-jh"	0.73931623931625	"b"	"C"
"m2-s2"	"b-k"	0.75324074074075	"b"	"C"
"m2-s2"	"b-l"	0.41171875	"b"	"C"
"m2-s2"	"b-s"	0.653622636554625	"b"	"C"
"m2-s2"	"b-t"	0.73377403846175	"b"	"C"
"m2-s2"	"b-th"	0.503152173913	"b"	"C"
"m2-s2"	"b-w"	0.58886316872425	"b"	"C"
"m2-s2"	"ch-g"	0.59375	"b"	"C"
"m2-s2"	"ch-hh"	0.606359649123	"b"	"C"
"m2-s2"	"ch-s"	0.55330882352945	"b"	"C"
"m2-s2"	"ch-th"	0.63485054347825	"b"	"C"
"m2-s2"	"d-g"	0.516655537749388	"b"	"C"
"m2-s2"	"d-m"	0.54687499999975	"b"	"C"
"m2-s2"	"d-n"	0.5810784313725	"b"	"C"
"m2-s2"	"d-w"	0.7130675841515	"b"	"C"
"m2-s2"	"dh-g"	0.54271683673475	"b"	"C"
"m2-s2"	"dh-hh"	0.45264152601975	"b"	"C"
"m2-s2"	"dh-k"	0.67768041414425	"b"	"C"
"m2-s2"	"dh-l"	0.5418329831935	"b"	"C"
"m2-s2"	"dh-t"	0.576694886479667	"b"	"C"
"m2-s2"	"dh-w"	0.63909438775525	"b"	"C"
"m2-s2"	"dh-y"	0.492408874258	"b"	"C"
"m2-s2"	"eh-ih"	0.494545387784125	"b"	"V"
"m2-s2"	"er-ih"	0.608373397436	"b"	"V"
"m2-s2"	"f-g"	0.38715277777775	"b"	"C"
"m2-s2"	"g-hh"	0.494939271255	"b"	"C"
"m2-s2"	"g-l"	0.60850183823525	"b"	"C"
"m2-s2"	"g-m"	0.579832175926	"b"	"C"
"m2-s2"	"g-n"	0.5206787330315	"b"	"C"
"m2-s2"	"g-s"	0.6235294117645	"b"	"C"
"m2-s2"	"g-t"	0.496875	"b"	"C"
"m2-s2"	"g-th"	0.5940217391305	"b"	"C"
"m2-s2"	"g-w"	0.702416087962875	"b"	"C"
"m2-s2"	"g-y"	0.57897727272725	"b"	"C"
"m2-s2"	"hh-jh"	0.76123251748275	"b"	"C"
"m2-s2"	"hh-k"	0.66792517566975	"b"	"C"
"m2-s2"	"hh-s"	0.6620530929985	"b"	"C"
"m2-s2"	"hh-th"	0.6318246494165	"b"	"C"
"m2-s2"	"hh-w"	0.63073705808075	"b"	"C"
"m2-s2"	"hh-y"	0.47421975546975	"b"	"C"
"m2-s2"	"jh-k"	0.7371794871795	"b"	"C"
"m2-s2"	"jh-w"	0.79689725783475	"b"	"C"
"m2-s2"	"k-n"	0.8489064230345	"b"	"C"
"m2-s2"	"k-t"	0.640887690843	"b"	"C"
"m2-s2"	"k-w"	0.76914544753075	"b"	"C"
"m2-s2"	"k-y"	0.608420765486	"b"	"C"
"m2-s2"	"l-t"	0.4689228255405	"b"	"C"
"m2-s2"	"l-w"	0.58558006535975	"b"	"C"
"m2-s2"	"l-y"	0.6066733511585	"b"	"C"
"m2-s2"	"m-n"	0.45733707684275	"b"	"C"
"m2-s2"	"m-t"	0.4785404705615	"b"	"C"
"m2-s2"	"m-w"	0.531684027778	"b"	"C"
"m2-s2"	"n-r"	0.51097670250875	"b"	"C"
"m2-s2"	"n-t"	0.536409084769	"b"	"C"
"m2-s2"	"ng-s"	0.90274003623175	"b"	"C"
"m2-s2"	"s-th"	0.6691176470585	"b"	"C"
"m2-s2"	"t-v"	0.5216013824885	"b"	"C"
"m2-s2"	"t-w"	0.708140432099	"b"	"C"
"m2-s2"	"t-y"	0.624579124579	"b"	"C"
"m2-s2"	"w-y"	0.565446127946	"b"	"C"
"m2-s3"	"aa-ah"	0.518101150393	"b"	"V"
"m2-s3"	"aa-eh"	0.69040178571425	"b"	"V"
"m2-s3"	"aa-ih"	0.7857142857145	"b"	"V"
"m2-s3"	"ae-ax"	0.50518018018025	"b"	"V"
"m2-s3"	"ae-ih"	0.41824066213925	"b"	"V"
"m2-s3"	"ae-uw"	0.45535714285725	"b"	"V"
"m2-s3"	"ah-ax"	0.634151785714375	"b"	"V"
"m2-s3"	"ah-ey"	0.6679487179485	"b"	"V"
"m2-s3"	"ao-ax"	0.733386627907	"b"	"V"
"m2-s3"	"ay-ih"	0.725378787879	"b"	"V"
"m2-s3"	"b-ch"	1	"b"	"C"
"m2-s3"	"b-g"	1	"b"	"C"
"m2-s3"	"b-hh"	0.5806530214425	"b"	"C"
"m2-s3"	"b-jh"	0.77777777777775	"b"	"C"
"m2-s3"	"b-k"	0.66805555555575	"b"	"C"
"m2-s3"	"b-l"	0.6875	"b"	"C"
"m2-s3"	"b-s"	0.697916666666625	"b"	"C"
"m2-s3"	"b-t"	0.625	"b"	"C"
"m2-s3"	"b-th"	0.625	"b"	"C"
"m2-s3"	"b-w"	0.46847442680775	"b"	"C"
"m2-s3"	"ch-g"	0.875	"b"	"C"
"m2-s3"	"ch-hh"	0.83881578947375	"b"	"C"
"m2-s3"	"ch-s"	0.875	"b"	"C"
"m2-s3"	"ch-th"	0.75	"b"	"C"
"m2-s3"	"d-g"	0.585069444444325	"b"	"C"
"m2-s3"	"d-m"	0.60714285714275	"b"	"C"
"m2-s3"	"d-n"	0.64256535947725	"b"	"C"
"m2-s3"	"d-w"	0.834918478261	"b"	"C"
"m2-s3"	"dh-g"	0.4625	"b"	"C"
"m2-s3"	"dh-hh"	0.553819444444325	"b"	"C"
"m2-s3"	"dh-k"	0.6625	"b"	"C"
"m2-s3"	"dh-l"	0.5203125	"b"	"C"
"m2-s3"	"dh-t"	0.582264957264917	"b"	"C"
"m2-s3"	"dh-w"	0.575	"b"	"C"
"m2-s3"	"dh-y"	0.459818328373	"b"	"C"
"m2-s3"	"eh-ih"	0.499849228152875	"b"	"V"
"m2-s3"	"er-ih"	0.65	"b"	"V"
"m2-s3"	"f-g"	0.375	"b"	"C"
"m2-s3"	"g-hh"	0.58223684210525	"b"	"C"
"m2-s3"	"g-l"	0.58203125	"b"	"C"
"m2-s3"	"g-m"	0.5714285714285	"b"	"C"
"m2-s3"	"g-n"	0.558823529412	"b"	"C"
"m2-s3"	"g-s"	0.75	"b"	"C"
"m2-s3"	"g-t"	0.59375	"b"	"C"
"m2-s3"	"g-th"	0.875	"b"	"C"
"m2-s3"	"g-w"	0.8038194444445	"b"	"C"
"m2-s3"	"g-y"	0.541666666666825	"b"	"C"
"m2-s3"	"hh-jh"	1	"b"	"C"
"m2-s3"	"hh-k"	0.45625	"b"	"C"
"m2-s3"	"hh-s"	0.51151315789475	"b"	"C"
"m2-s3"	"hh-th"	0.546875	"b"	"C"
"m2-s3"	"hh-w"	0.797619047619	"b"	"C"
"m2-s3"	"hh-y"	0.37723214285725	"b"	"C"
"m2-s3"	"jh-k"	0.85	"b"	"C"
"m2-s3"	"jh-w"	0.857142857143	"b"	"C"
"m2-s3"	"k-n"	0.36458333333325	"b"	"C"
"m2-s3"	"k-t"	0.4312394781144	"b"	"C"
"m2-s3"	"k-w"	0.7452380952385	"b"	"C"
"m2-s3"	"k-y"	0.60491071428575	"b"	"C"
"m2-s3"	"l-t"	0.45703125	"b"	"C"
"m2-s3"	"l-w"	0.53125	"b"	"C"
"m2-s3"	"l-y"	0.46614583333325	"b"	"C"
"m2-s3"	"m-n"	0.499149659864	"b"	"C"
"m2-s3"	"m-t"	0.231701940035325	"b"	"C"
"m2-s3"	"m-w"	0.75	"b"	"C"
"m2-s3"	"n-r"	0.483870967742	"b"	"C"
"m2-s3"	"n-t"	0.574790564374125	"b"	"C"
"m2-s3"	"ng-s"	0.9375	"b"	"C"
"m2-s3"	"s-th"	0.4375	"b"	"C"
"m2-s3"	"t-v"	0.5607142857145	"b"	"C"
"m2-s3"	"t-w"	0.75	"b"	"C"
"m2-s3"	"t-y"	0.5416666666665	"b"	"C"
"m2-s3"	"w-y"	0.66666666666675	"b"	"C"
"m2-t1"	"aa-ah"	0.4997648442095	"b"	"V"
"m2-t1"	"aa-eh"	0.74290272231325	"b"	"V"
"m2-t1"	"aa-ih"	0.74358258928575	"b"	"V"
"m2-t1"	"ae-ax"	0.480017988768	"b"	"V"
"m2-t1"	"ae-ih"	0.493265778798	"b"	"V"
"m2-t1"	"ae-uw"	0.6296875	"b"	"V"
"m2-t1"	"ah-ax"	0.621116838564625	"b"	"V"
"m2-t1"	"ah-ey"	0.67770562770575	"b"	"V"
"m2-t1"	"ao-ax"	0.7399902112005	"b"	"V"
"m2-t1"	"ay-ih"	0.64258392751025	"b"	"V"
"m2-t1"	"b-ch"	0.75211864406775	"b"	"C"
"m2-t1"	"b-g"	0.6089588377725	"b"	"C"
"m2-t1"	"b-hh"	0.562520473182167	"b"	"C"
"m2-t1"	"b-jh"	0.7491418764305	"b"	"C"
"m2-t1"	"b-k"	0.627793441938	"b"	"C"
"m2-t1"	"b-l"	0.54607371794875	"b"	"C"
"m2-t1"	"b-s"	0.651426736313988	"b"	"C"
"m2-t1"	"b-t"	0.5552884615385	"b"	"C"
"m2-t1"	"b-th"	0.49728548728825	"b"	"C"
"m2-t1"	"b-w"	0.5219839722765	"b"	"C"
"m2-t1"	"ch-g"	0.72222222222225	"b"	"C"
"m2-t1"	"ch-hh"	0.76819050832175	"b"	"C"
"m2-t1"	"ch-s"	0.85763888888875	"b"	"C"
"m2-t1"	"ch-th"	0.69357638888875	"b"	"C"
"m2-t1"	"d-g"	0.493417424869125	"b"	"C"
"m2-t1"	"d-m"	0.73333333333325	"b"	"C"
"m2-t1"	"d-n"	0.57949308755775	"b"	"C"
"m2-t1"	"d-w"	0.797418478260875	"b"	"C"
"m2-t1"	"dh-g"	0.5328275240385	"b"	"C"
"m2-t1"	"dh-hh"	0.52504501028825	"b"	"C"
"m2-t1"	"dh-k"	0.69430619855975	"b"	"C"
"m2-t1"	"dh-l"	0.55181477864575	"b"	"C"
"m2-t1"	"dh-t"	0.610596313578917	"b"	"C"
"m2-t1"	"dh-w"	0.63932291666675	"b"	"C"
"m2-t1"	"dh-y"	0.491431051587375	"b"	"C"
"m2-t1"	"eh-ih"	0.495138237034	"b"	"V"
"m2-t1"	"er-ih"	0.54897058823525	"b"	"V"
"m2-t1"	"f-g"	0.465277777778	"b"	"C"
"m2-t1"	"g-hh"	0.48434788895325	"b"	"C"
"m2-t1"	"g-l"	0.62209535256425	"b"	"C"
"m2-t1"	"g-m"	0.53683760683775	"b"	"C"
"m2-t1"	"g-n"	0.47074983839675	"b"	"C"
"m2-t1"	"g-s"	0.59375	"b"	"C"
"m2-t1"	"g-t"	0.573317307692	"b"	"C"
"m2-t1"	"g-th"	0.5502232142855	"b"	"C"
"m2-t1"	"g-w"	0.722262286324875	"b"	"C"
"m2-t1"	"g-y"	0.5184294871795	"b"	"C"
"m2-t1"	"hh-jh"	0.7771739130435	"b"	"C"
"m2-t1"	"hh-k"	0.58923059964725	"b"	"C"
"m2-t1"	"hh-s"	0.680207044722	"b"	"C"
"m2-t1"	"hh-th"	0.56611763031375	"b"	"C"
"m2-t1"	"hh-w"	0.56997354497375	"b"	"C"
"m2-t1"	"hh-y"	0.605615079365	"b"	"C"
"m2-t1"	"jh-k"	0.7030279503105	"b"	"C"
"m2-t1"	"jh-w"	0.80506671267525	"b"	"C"
"m2-t1"	"k-n"	0.7872023809525	"b"	"C"
"m2-t1"	"k-t"	0.57476422530775	"b"	"C"
"m2-t1"	"k-w"	0.720804988662	"b"	"C"
"m2-t1"	"k-y"	0.6381944444445	"b"	"C"
"m2-t1"	"l-t"	0.47981770833325	"b"	"C"
"m2-t1"	"l-w"	0.5479600694445	"b"	"C"
"m2-t1"	"l-y"	0.53776041666675	"b"	"C"
"m2-t1"	"m-n"	0.57751381802725	"b"	"C"
"m2-t1"	"m-t"	0.67628205128175	"b"	"C"
"m2-t1"	"m-w"	0.57625	"b"	"C"
"m2-t1"	"n-r"	0.54603405493275	"b"	"C"
"m2-t1"	"n-t"	0.552044752428	"b"	"C"
"m2-t1"	"ng-s"	0.902157738095	"b"	"C"
"m2-t1"	"s-th"	0.47998046875	"b"	"C"
"m2-t1"	"t-v"	0.561150793651	"b"	"C"
"m2-t1"	"t-w"	0.70416666666675	"b"	"C"
"m2-t1"	"t-y"	0.5	"b"	"C"
"m2-t1"	"w-y"	0.6125	"b"	"C"
"m2-v1"	"aa-ah"	0.519251719952	"b"	"V"
"m2-v1"	"aa-eh"	0.7438105612615	"b"	"V"
"m2-v1"	"aa-ih"	0.7585361067505	"b"	"V"
"m2-v1"	"ae-ax"	0.49983400608375	"b"	"V"
"m2-v1"	"ae-ih"	0.45617017321925	"b"	"V"
"m2-v1"	"ae-uw"	0.808522167488	"b"	"V"
"m2-v1"	"ah-ax"	0.554234375000125	"b"	"V"
"m2-v1"	"ah-ey"	0.5805238999685	"b"	"V"
"m2-v1"	"ao-ax"	0.718194582951	"b"	"V"
"m2-v1"	"ay-ih"	0.62118508249275	"b"	"V"
"m2-v1"	"b-ch"	0.754050925926	"b"	"C"
"m2-v1"	"b-g"	0.736111111111	"b"	"C"
"m2-v1"	"b-hh"	0.60188884487775	"b"	"C"
"m2-v1"	"b-jh"	0.70830527497175	"b"	"C"
"m2-v1"	"b-k"	0.63089225589225	"b"	"C"
"m2-v1"	"b-l"	0.47829861111125	"b"	"C"
"m2-v1"	"b-s"	0.668402777777875	"b"	"C"
"m2-v1"	"b-t"	0.61383928571425	"b"	"C"
"m2-v1"	"b-th"	0.633547008547	"b"	"C"
"m2-v1"	"b-w"	0.58123296456625	"b"	"C"
"m2-v1"	"ch-g"	0.72222222222225	"b"	"C"
"m2-v1"	"ch-hh"	0.688148943788	"b"	"C"
"m2-v1"	"ch-s"	0.55833333333325	"b"	"C"
"m2-v1"	"ch-th"	0.62860576923075	"b"	"C"
"m2-v1"	"d-g"	0.493121073918875	"b"	"C"
"m2-v1"	"d-m"	0.608590733591	"b"	"C"
"m2-v1"	"d-n"	0.56533215292825	"b"	"C"
"m2-v1"	"d-w"	0.74361752583725	"b"	"C"
"m2-v1"	"dh-g"	0.54016335227275	"b"	"C"
"m2-v1"	"dh-hh"	0.5428897002675	"b"	"C"
"m2-v1"	"dh-k"	0.73359374999975	"b"	"C"
"m2-v1"	"dh-l"	0.5531637396695	"b"	"C"
"m2-v1"	"dh-t"	0.558213901838833	"b"	"C"
"m2-v1"	"dh-w"	0.6207702020205	"b"	"C"
"m2-v1"	"dh-y"	0.515041999988875	"b"	"C"
"m2-v1"	"eh-ih"	0.5142897174135	"b"	"V"
"m2-v1"	"er-ih"	0.59791666666675	"b"	"V"
"m2-v1"	"f-g"	0.346153846153775	"b"	"C"
"m2-v1"	"g-hh"	0.52309344790525	"b"	"C"
"m2-v1"	"g-l"	0.7056107954545	"b"	"C"
"m2-v1"	"g-m"	0.59877064564575	"b"	"C"
"m2-v1"	"g-n"	0.570938215103	"b"	"C"
"m2-v1"	"g-s"	0.81666666666675	"b"	"C"
"m2-v1"	"g-t"	0.564453125	"b"	"C"
"m2-v1"	"g-th"	0.635416666667	"b"	"C"
"m2-v1"	"g-w"	0.751453993055375	"b"	"C"
"m2-v1"	"g-y"	0.521701388889	"b"	"C"
"m2-v1"	"hh-jh"	0.74551971326175	"b"	"C"
"m2-v1"	"hh-k"	0.670265830346625	"b"	"C"
"m2-v1"	"hh-s"	0.659542457333875	"b"	"C"
"m2-v1"	"hh-th"	0.622588407833	"b"	"C"
"m2-v1"	"hh-w"	0.6351126472095	"b"	"C"
"m2-v1"	"hh-y"	0.619551166426	"b"	"C"
"m2-v1"	"jh-k"	0.646990740741	"b"	"C"
"m2-v1"	"jh-w"	0.7843915343915	"b"	"C"
"m2-v1"	"k-n"	0.752178030303	"b"	"C"
"m2-v1"	"k-t"	0.638318233175	"b"	"C"
"m2-v1"	"k-w"	0.6958912037035	"b"	"C"
"m2-v1"	"k-y"	0.62415932282	"b"	"C"
"m2-v1"	"l-t"	0.51110998376625	"b"	"C"
"m2-v1"	"l-w"	0.508759469697	"b"	"C"
"m2-v1"	"l-y"	0.5942234848485	"b"	"C"
"m2-v1"	"m-n"	0.46712817833525	"b"	"C"
"m2-v1"	"m-t"	0.5405570860115	"b"	"C"
"m2-v1"	"m-w"	0.56841216216225	"b"	"C"
"m2-v1"	"n-r"	0.571776551594	"b"	"C"
"m2-v1"	"n-t"	0.550237786622	"b"	"C"
"m2-v1"	"ng-s"	0.852370689655	"b"	"C"
"m2-v1"	"s-th"	0.5615384615385	"b"	"C"
"m2-v1"	"t-v"	0.52528384038825	"b"	"C"
"m2-v1"	"t-w"	0.84027777777775	"b"	"C"
"m2-v1"	"t-y"	0.65277777777775	"b"	"C"
"m2-v1"	"w-y"	0.62962962962925	"b"	"C"
"m2-v2"	"aa-ah"	0.53133161865575	"b"	"V"
"m2-v2"	"aa-eh"	0.7419433303625	"b"	"V"
"m2-v2"	"aa-ih"	0.7904265873015	"b"	"V"
"m2-v2"	"ae-ax"	0.50492163081475	"b"	"V"
"m2-v2"	"ae-ih"	0.48382345488175	"b"	"V"
"m2-v2"	"ae-uw"	0.8017857142855	"b"	"V"
"m2-v2"	"ah-ax"	0.565795677590125	"b"	"V"
"m2-v2"	"ah-ey"	0.66120055654925	"b"	"V"
"m2-v2"	"ao-ax"	0.70773293813675	"b"	"V"
"m2-v2"	"ay-ih"	0.7035256410255	"b"	"V"
"m2-v2"	"b-ch"	0.86328125	"b"	"C"
"m2-v2"	"b-g"	0.564236111111	"b"	"C"
"m2-v2"	"b-hh"	0.65438111113065	"b"	"C"
"m2-v2"	"b-jh"	0.7433127572015	"b"	"C"
"m2-v2"	"b-k"	0.70087448559675	"b"	"C"
"m2-v2"	"b-l"	0.53180803571425	"b"	"C"
"m2-v2"	"b-s"	0.717469003036375	"b"	"C"
"m2-v2"	"b-t"	0.73363095238075	"b"	"C"
"m2-v2"	"b-th"	0.566015625	"b"	"C"
"m2-v2"	"b-w"	0.56384132041275	"b"	"C"
"m2-v2"	"ch-g"	0.62499999999975	"b"	"C"
"m2-v2"	"ch-hh"	0.7519559032715	"b"	"C"
"m2-v2"	"ch-s"	0.73958333333325	"b"	"C"
"m2-v2"	"ch-th"	0.546875	"b"	"C"
"m2-v2"	"d-g"	0.599136321195375	"b"	"C"
"m2-v2"	"d-m"	0.83333333333325	"b"	"C"
"m2-v2"	"d-n"	0.625837775492	"b"	"C"
"m2-v2"	"d-w"	0.90497259383125	"b"	"C"
"m2-v2"	"dh-g"	0.5985432330825	"b"	"C"
"m2-v2"	"dh-hh"	0.57040047860375	"b"	"C"
"m2-v2"	"dh-k"	0.6988435550935	"b"	"C"
"m2-v2"	"dh-l"	0.509769736842	"b"	"C"
"m2-v2"	"dh-t"	0.545984810488667	"b"	"C"
"m2-v2"	"dh-w"	0.5437921727395	"b"	"C"
"m2-v2"	"dh-y"	0.510873780158625	"b"	"C"
"m2-v2"	"eh-ih"	0.51624425709125	"b"	"V"
"m2-v2"	"er-ih"	0.6245535714285	"b"	"V"
"m2-v2"	"f-g"	0.4583333333335	"b"	"C"
"m2-v2"	"g-hh"	0.49913070965675	"b"	"C"
"m2-v2"	"g-l"	0.62872023809525	"b"	"C"
"m2-v2"	"g-m"	0.49722222222225	"b"	"C"
"m2-v2"	"g-n"	0.54170451964575	"b"	"C"
"m2-v2"	"g-s"	0.72222222222225	"b"	"C"
"m2-v2"	"g-t"	0.62834821428575	"b"	"C"
"m2-v2"	"g-th"	0.60486111111125	"b"	"C"
"m2-v2"	"g-w"	0.756444455750125	"b"	"C"
"m2-v2"	"g-y"	0.5757575757575	"b"	"C"
"m2-v2"	"hh-jh"	0.8622685185185	"b"	"C"
"m2-v2"	"hh-k"	0.65002225783475	"b"	"C"
"m2-v2"	"hh-s"	0.640618161177375	"b"	"C"
"m2-v2"	"hh-th"	0.62484886202	"b"	"C"
"m2-v2"	"hh-w"	0.827807646356	"b"	"C"
"m2-v2"	"hh-y"	0.6114583333335	"b"	"C"
"m2-v2"	"jh-k"	0.675347222222	"b"	"C"
"m2-v2"	"jh-w"	0.8339307048985	"b"	"C"
"m2-v2"	"k-n"	0.7757554945055	"b"	"C"
"m2-v2"	"k-t"	0.67916706115225	"b"	"C"
"m2-v2"	"k-w"	0.8397550776585	"b"	"C"
"m2-v2"	"k-y"	0.639258241758	"b"	"C"
"m2-v2"	"l-t"	0.5203125	"b"	"C"
"m2-v2"	"l-w"	0.5541666666665	"b"	"C"
"m2-v2"	"l-y"	0.594633838384	"b"	"C"
"m2-v2"	"m-n"	0.50119304187175	"b"	"C"
"m2-v2"	"m-t"	0.591232131254	"b"	"C"
"m2-v2"	"m-w"	0.53240740740725	"b"	"C"
"m2-v2"	"n-r"	0.5453731895985	"b"	"C"
"m2-v2"	"n-t"	0.565310394297875	"b"	"C"
"m2-v2"	"ng-s"	0.761217948718	"b"	"C"
"m2-v2"	"s-th"	0.61536458333325	"b"	"C"
"m2-v2"	"t-v"	0.5116229923925	"b"	"C"
"m2-v2"	"t-w"	0.7027243589745	"b"	"C"
"m2-v2"	"t-y"	0.564393939394	"b"	"C"
"m2-v2"	"w-y"	0.7307692307695	"b"	"C"
"m2-w1"	"aa-ah"	0.494821793433	"b"	"V"
"m2-w1"	"aa-eh"	0.70615559992125	"b"	"V"
"m2-w1"	"aa-ih"	0.68571428571425	"b"	"V"
"m2-w1"	"ae-ax"	0.510145369346	"b"	"V"
"m2-w1"	"ae-ih"	0.45957624950575	"b"	"V"
"m2-w1"	"ae-uw"	0.69345238095225	"b"	"V"
"m2-w1"	"ah-ax"	0.602753133660875	"b"	"V"
"m2-w1"	"ah-ey"	0.6440869493755	"b"	"V"
"m2-w1"	"ao-ax"	0.768181107777	"b"	"V"
"m2-w1"	"ay-ih"	0.66351150237125	"b"	"V"
"m2-w1"	"b-ch"	0.79885057471275	"b"	"C"
"m2-w1"	"b-g"	0.6586206896555	"b"	"C"
"m2-w1"	"b-hh"	0.62230277535625	"b"	"C"
"m2-w1"	"b-jh"	0.7854938271605	"b"	"C"
"m2-w1"	"b-k"	0.6263053467	"b"	"C"
"m2-w1"	"b-l"	0.4890625	"b"	"C"
"m2-w1"	"b-s"	0.563798536656	"b"	"C"
"m2-w1"	"b-t"	0.719921875	"b"	"C"
"m2-w1"	"b-th"	0.5594468390805	"b"	"C"
"m2-w1"	"b-w"	0.5777185295415	"b"	"C"
"m2-w1"	"ch-g"	0.7458333333335	"b"	"C"
"m2-w1"	"ch-hh"	0.751811594203	"b"	"C"
"m2-w1"	"ch-s"	0.73749999999975	"b"	"C"
"m2-w1"	"ch-th"	0.72526041666675	"b"	"C"
"m2-w1"	"d-g"	0.525695251000125	"b"	"C"
"m2-w1"	"d-m"	0.49571428571425	"b"	"C"
"m2-w1"	"d-n"	0.66679566563475	"b"	"C"
"m2-w1"	"d-w"	0.7474871062555	"b"	"C"
"m2-w1"	"dh-g"	0.55597263313625	"b"	"C"
"m2-w1"	"dh-hh"	0.52828663793125	"b"	"C"
"m2-w1"	"dh-k"	0.66646551724125	"b"	"C"
"m2-w1"	"dh-l"	0.4896875	"b"	"C"
"m2-w1"	"dh-t"	0.574666386853833	"b"	"C"
"m2-w1"	"dh-w"	0.70769230769225	"b"	"C"
"m2-w1"	"dh-y"	0.47739032424525	"b"	"C"
"m2-w1"	"eh-ih"	0.531211529616	"b"	"V"
"m2-w1"	"er-ih"	0.5636904761905	"b"	"V"
"m2-w1"	"f-g"	0.41306089743575	"b"	"C"
"m2-w1"	"g-hh"	0.45457665903875	"b"	"C"
"m2-w1"	"g-l"	0.6325721153845	"b"	"C"
"m2-w1"	"g-m"	0.59829629629625	"b"	"C"
"m2-w1"	"g-n"	0.6009401193085	"b"	"C"
"m2-w1"	"g-s"	0.63	"b"	"C"
"m2-w1"	"g-t"	0.6514423076925	"b"	"C"
"m2-w1"	"g-th"	0.42916666666675	"b"	"C"
"m2-w1"	"g-w"	0.765627196877	"b"	"C"
"m2-w1"	"g-y"	0.545702754036	"b"	"C"
"m2-w1"	"hh-jh"	0.8555555555555	"b"	"C"
"m2-w1"	"hh-k"	0.666912593985125	"b"	"C"
"m2-w1"	"hh-s"	0.646359214452375	"b"	"C"
"m2-w1"	"hh-th"	0.53980441933675	"b"	"C"
"m2-w1"	"hh-w"	0.7513671875	"b"	"C"
"m2-w1"	"hh-y"	0.592546583851	"b"	"C"
"m2-w1"	"jh-k"	0.84283625731	"b"	"C"
"m2-w1"	"jh-w"	0.86516203703725	"b"	"C"
